,subj,channel,X10,raw_top_r,raw_top_rho,raw_btm_r,raw_btm_rho,raw_comb_r,raw_comb_rho,raw_SAM_y_r,raw_SAM_y_rho,raw_SAM_e_r,raw_SAM_e_rho,raw_SAM_i_r,raw_SAM_i_rho,control_rho,Unnamed: 0,raw_top_r_pval,raw_top_rho_pval,raw_btm_r_pval,raw_btm_rho_pval,raw_comb_r_pval,raw_comb_rho_pval,raw_SAM_y_r_pval,raw_SAM_y_rho_pval,raw_SAM_e_r_pval,raw_SAM_e_rho_pval,raw_SAM_i_r_pval,raw_SAM_i_rho_pval,raw_top_r_pFDR,raw_top_rho_pFDR,raw_btm_r_pFDR,raw_btm_rho_pFDR,raw_comb_r_pFDR,raw_comb_rho_pFDR,raw_SAM_y_r_pFDR,raw_SAM_y_rho_pFDR,raw_SAM_e_r_pFDR,raw_SAM_e_rho_pFDR,raw_SAM_i_r_pFDR,raw_SAM_i_rho_pFDR
502,1009,LHH11-LHH10,LateralTemporal,0.0251529597002679,0.02781248393799735,0.0269748287029468,0.0271277342604374,0.04205811096263115,0.03431299825807965,-0.030692462977302798,-0.033005725344916,-0.02805404671651575,-0.03053745358999255,0.037158225645859896,0.029815751586520202,0.02276799570687925,53,0.995,0.869,0.0,0.0,0.0,0.096,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.15500917431192662,0.0,0.0,0.0,0.0,0.0,0.0
503,1009,LHH12-LHH11,LateralTemporal,-0.021292937236025898,-0.002675743916119,-0.0017564578559183,-0.00029799595167935,-0.0115527085960811,-0.0047175720828115005,-0.0304004112178561,-0.0310724198195871,-0.01438165690034555,-0.01252891515662635,-0.00179704313974865,0.0114798515647762,-0.001527262324362,54,0.0,0.001,0.012,0.305,0.0,0.016,0.724,0.998,0.997,0.995,0.0,1.0,0.0,0.0028852459016393446,0.020705882352941178,0.43290322580645163,0.0,0.02816,1.0,1.0,1.0,1.0,0.0,1.0
504,1009,LHH13-LHH12,LateralTemporal,-0.05645579496963505,-0.0430359977977596,0.038188654387030604,0.043219715715154455,-0.02386866044534025,-0.007081584365053449,-0.08349919064836855,-0.06704894973583195,-0.0436631985066374,-0.049099385263901604,0.0799361740034915,0.06943033456485351,0.025186779069884598,55,0.0,0.0,0.0,0.0,0.0,0.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39972881355932205,0.0,0.0,0.0,0.0,0.0,0.0
505,1009,LHH14-LHH13,LateralTemporal,-0.0207850934637809,-0.0157911903665904,-0.004152659911692,-0.0019982172797147002,-0.0257092631470476,-0.033565206522433,-0.031875087671844146,-0.026937817430050748,-0.00789896352627735,-0.0188929796628767,0.013033411276035849,0.024931765397082452,-0.00019777731164439996,56,0.0,0.658,0.002,0.05,0.0,0.0,0.997,0.994,0.513,0.105,1.0,1.0,0.0,0.90475,0.0035918367346938775,0.08301886792452831,0.0,0.0,1.0,1.0,0.6737910447761194,0.14903225806451614,1.0,1.0
506,1009,LHH15-LHH14,LateralTemporal,-0.01798001803446765,-0.010668957483033151,-0.01057515784378335,-0.0056751526520244,-0.02007623552137705,-0.02016016757762675,-0.0307976090405643,-0.03785976490556235,-0.0053175950090492,-0.0125173659707785,0.02711894356673645,0.0163712696914031,-0.0181050756648121,57,1.0,1.0,0.83,0.725,0.999,0.459,0.988,0.072,0.159,0.544,0.877,1.0,1.0,1.0,1.0,0.8923076923076924,1.0,0.646272,1.0,0.12068571428571429,0.2433391304347826,0.6790354609929079,1.0,1.0
507,1009,LHH16-LHH15,LateralTemporal,-0.01090083007970825,-0.0176709916273586,-0.00940143869828335,-0.00492887310861965,-0.02212041126603065,-0.017073883819821348,-0.0136514661355428,-0.0209913326386132,-0.00053341042592655,-0.007484277165484299,0.016286716578572252,0.01501554441848705,-0.01508530148564815,58,0.0,0.0,0.0,0.004,0.0,0.0,0.364,0.096,1.0,0.995,0.991,0.568,0.0,0.0,0.0,0.008282352941176472,0.0,0.0,0.5522758620689655,0.15939622641509435,1.0,1.0,1.0,0.8544273504273503
508,1009,LHH8-LHH7,MedialWall,-0.0366348973309437,-0.01556067512970795,0.009819611301567,0.0094620272419243,-0.069054537575799,-0.03075074296811885,-0.0065856673267114495,-0.00333433435749345,-0.012414350465000851,-0.02376850133896015,0.01814869037116685,0.02664226026276155,0.0260854559496729,59,0.0,0.0,0.679,0.935,0.0,0.0,0.969,0.176,0.065,0.0,1.0,0.584,0.0,0.0,0.95744,1.0,0.0,0.0,1.0,0.2741238938053097,0.10895238095238095,0.0,1.0,0.8710508474576271
509,1009,LHH9-LHH8,MedialWall,0.008093019939421851,-0.0149736622997859,0.0061172397618382,0.01483207187713145,0.0305192666320749,0.012851899912303951,-0.0247000418969271,-0.025503635184581597,-0.0033041629870826,9.87237277958e-05,0.01094072820911405,0.01816649993063995,-0.0068300447408071,60,0.0,0.535,0.306,0.044,0.0,0.002,0.0,0.0,0.233,0.341,0.0,0.002,0.0,0.7593548387096775,0.46831304347826086,0.07446153846153845,0.0,0.0038260869565217392,0.0,0.0,0.33070967741935486,0.4512481203007519,0.0,0.004240963855421687
510,1009,LHT10-LHT9,LateralTemporal,0.0020552328011239,0.03295675420108065,0.1339101814380595,0.11590020145603219,0.0919410719191107,0.1023697926351668,-0.18703490784990323,-0.1601494551279128,-0.09598490867584811,-0.11024467312714764,0.13506564433956836,0.10766944737111155,0.1631060950889752,61,1.0,0.998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511,1009,LHT11-LHT10,LateralTemporal,-0.02238098221695485,0.017927609268417452,0.0585540655518622,0.0470618659618985,0.0286912148309395,0.0457026866084298,-0.06201244427415489,-0.04221902422704385,-0.02558886596491485,-0.0293536797045887,0.04146936070639545,0.03189655998344955,0.0801942372150779,62,0.0,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02971428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512,1009,LHT12-LHT11,SuperiorTemporal-Insula,0.0692792502069374,0.1174005776320924,0.118107577069234,0.0809127804340448,0.11486149893009401,0.1484389508542321,-0.00961457288824865,0.01325641978502715,-0.052644006909399896,-0.02072354059576645,0.013754683812040099,-0.02872678309228525,0.11985719805715164,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.40640000000000004
513,1009,LHT13-LHT12,SuperiorTemporal-Insula,0.03132760978099145,0.09142811370049815,0.18717653856881922,0.14798959590233535,0.13243004224178762,0.16899791516766643,-0.19297404070280688,-0.1447604821696771,-0.0999459997528344,-0.1023674099147856,0.18041298432738612,0.12603617414978785,0.21368462900554058,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
514,1009,LHT14-LHT13,SuperiorTemporal-Insula,-0.033065322114590096,-0.0063500366000058,0.16986573386687753,0.1483094552815128,0.07221603973990676,0.10259519683123144,-0.25354176977444665,-0.2359965463034474,-0.09920761659739816,-0.12850064737610356,0.204650613110329,0.1829797218207555,0.17829777841564454,65,0.0,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02971428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515,1009,LHT15-LHT14,SuperiorTemporal-Insula,0.04882163416251605,0.05438493068558885,0.01733617461000245,0.0224846528135444,0.0468280161701462,0.06886983271517319,0.0318384450348795,0.012726333428213301,0.0082738731149189,0.0006465163274425863,-0.043952101250640696,-0.044600331488052994,0.0210533279125324,66,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.984,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
516,1009,LHT16-LHT15,SuperiorTemporal-Insula,0.13105907664702504,0.08670141163222585,-0.0503188639283423,-0.0319334178453468,0.05042437115347955,0.0301881241260998,0.20832781721054988,0.20016562345049976,0.034633095696226704,0.051499138351862095,-0.15506632906396273,-0.14433581534973045,-0.025040387494461948,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
517,1009,LHT8-LHT7,MedialWall,-0.00383886590173085,-0.00066463306634125,0.08876565327119025,0.0884280391084862,0.0624728207775533,0.07103279216524669,-0.1322826596649493,-0.13181369277019078,-0.0640868973238415,-0.08241926413108225,0.10930569777228735,0.10268751966200315,0.09100666940906706,68,1.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0028852459016393446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518,1009,LHT9-LHT8,LateralTemporal,-0.0091860433239036,0.02312614181218265,0.19944475954554475,0.1741915712946514,0.11657693521754314,0.1280988919198227,-0.23368021242379616,-0.21493016354082617,-0.1469003734411431,-0.1550668955947033,0.22246917876329408,0.1689978614076578,0.18771975329916055,69,0.0,0.612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8605984251968504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519,1009,LIA10-LIA9,Prefrontal,0.02402196905350525,0.01638756127800975,-0.02185149900152945,-0.01707375441180065,0.0101798170522807,0.0015112806258048498,0.0090585489211966,0.00766829729092755,0.00163328726625535,0.0072179109148657,-0.014182752504115749,-0.01030196900831495,-0.0126063864010218,70,0.0,0.038,0.0,0.0,0.149,0.984,0.433,0.927,0.27,0.145,0.13,0.364,0.0,0.08256790123456789,0.0,0.0,0.19425185185185187,1.0,0.6404033613445378,1.0,0.37714285714285717,0.19782945736434107,0.2042857142857143,0.5669380530973451
520,1009,LIA11-LIA10,Prefrontal,-0.0258149578924647,-0.024483053261288502,0.0042798003866296,0.00641363008218075,-0.019435463912973,-0.022560335001653553,-0.013866788611962451,-0.0182086408653825,-0.013690861739923,-0.012872869003658999,0.01113521466617275,0.0121689039630246,0.0053636230021796,71,0.0,0.0,0.0,0.0,0.003,0.0,0.028,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.004190476190476191,0.0,0.046933333333333334,0.0,0.0,0.00374468085106383,0.0,0.0
521,1009,LIA12-LIA11,Prefrontal,-0.02034355349755515,-0.0037543874167019504,-0.0109358215036976,-0.007901420656227249,-0.0200706960762525,-0.0162048283207725,-0.012833579711744751,-0.015070834667333501,0.0040766555640501,-0.0007806425569028,0.0030041432557617997,0.009296503247440451,-0.0132278329004532,72,0.0,0.987,0.0,0.003,0.027,0.668,1.0,1.0,0.0,0.997,1.0,1.0,0.0,1.0,0.0,0.0063614457831325305,0.036,0.8773731343283583,1.0,1.0,0.0,1.0,1.0,1.0
522,1009,LIA13-LIA12,Prefrontal,0.0006692158356375001,-0.01333454114152655,-0.0071401316738996,0.0012369413819105501,-0.017031816627093452,-0.01104177699868425,-0.018409317113253602,-0.01799923449587745,0.0100133126670096,-0.0013116366898618,0.013892098841339049,0.012365569978491149,-0.01404457760713235,73,0.0,0.981,1.0,0.0,0.999,0.985,0.604,0.78,0.283,0.02,0.008,0.015,0.0,1.0,1.0,0.0,1.0,1.0,0.864260162601626,1.0,0.3921889763779527,0.031711711711711714,0.01408,0.02901098901098901
523,1009,LIA14-LIA13,Prefrontal,-0.00949069767001345,0.0073112521138003,0.0111333829302054,0.00561756262681,-0.00777300024377175,-0.0119751851480296,-0.0272383682797541,-0.02844145299863245,-0.018423373249605753,-0.01717013804322205,0.02150200945464085,0.02073701170192185,0.00449036807845885,74,0.0,0.991,0.0,0.298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.42640650406504066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524,1009,LIA2-LIA1,SuperiorTemporal-Insula,-0.027491216644127597,-0.0276610135777621,0.00120807865562035,-0.0035094641135142,-0.0258380264044328,-0.0109222147395543,-0.035926039372105895,-0.03622523446803745,-0.01923642850858745,-0.0129509097201455,0.027324446602527197,0.03895963439354145,-0.0009015987362558001,75,0.0,0.0,0.09,0.587,0.0,0.031,1.0,1.0,0.21,0.927,1.0,0.904,0.0,0.0,0.1453211009174312,0.743251798561151,0.0,0.05246153846153846,1.0,1.0,0.3054545454545455,1.0,1.0,1.0
525,1009,LIA3-LIA2,SuperiorTemporal-Insula,0.009443008976686401,0.0064649305703888,0.042278799673935746,0.03490113044818085,0.011764179904025049,0.0236162852506056,-0.01509151259168425,-0.017203748416599753,-0.00219303652161835,0.0016676055148167998,0.00996620264017415,0.0091560790329726,0.03383330730132915,76,0.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
526,1009,LIA4-LIA3,SuperiorTemporal-Insula,0.00940181415569955,0.03137211458753825,0.02421197684217305,0.01792520926803345,0.0141443169022755,0.03359947814391645,0.04489910748070265,0.03651232942597265,0.0040847238088931,0.00014021032643365,-0.0258564658410942,-0.0331756557401049,0.0079131414901026,77,1.0,1.0,0.388,0.64,1.0,1.0,0.0,0.0,0.0,0.003,0.0,0.0,1.0,1.0,0.5886896551724138,0.8045714285714286,1.0,1.0,0.0,0.0,0.0,0.005387755102040816,0.0,0.0
527,1009,LIA5-LIA4,SuperiorTemporal-Insula,-0.0273802518991886,-0.0137407206625153,0.01167299471736195,0.01685509748081555,-0.0119684018753709,-0.01576602607456415,-0.051404192664802145,-0.048366235066597596,-0.01394290156182325,-0.028969028763044552,0.0363405057258095,0.03720824198531865,0.02496358633017375,78,0.0,0.0,0.909,0.238,0.0,0.0,0.0,0.0,0.798,0.005,0.0,0.0,0.0,0.0,1.0,0.3461818181818182,0.0,0.0,0.0,0.0,1.0,0.008712871287128714,0.0,0.0
528,1009,LIA6-LIA5,SuperiorTemporal-Insula,-0.00559564947012405,-0.01286018816963005,-0.00467430334607635,-0.0027151803384288502,-0.016467993259610902,-0.01489825620772095,-0.04299736678624865,-0.047736109013777395,-0.0304321024788979,-0.0265998301759728,0.04382342908054815,0.04827930935668945,0.016578726108596148,79,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.049,0.063,0.0,0.0,0.0,0.0,0.0,0.0063614457831325305,0.0,0.0,0.0,0.0,0.08292307692307692,0.09396610169491526,0.0,0.0
529,1009,LIA7-LIA6,Prefrontal,0.00934457121259015,0.00493854645416735,0.0069312288822176,0.0091456353833016,0.00864830436642015,0.0022530420244867,-0.038708724170773604,-0.034704106544657,-0.0257254788464794,-0.0280794772607163,0.031589631898605,0.0343897399023583,0.0151271670923467,80,1.0,1.0,0.924,0.819,1.0,1.0,0.0,0.0,0.044,0.003,0.0,0.0,1.0,1.0,1.0,0.973945945945946,1.0,1.0,0.0,0.0,0.07667326732673267,0.005387755102040816,0.0,0.0
530,1009,LIA8-LIA7,SuperiorTemporal-Insula,-0.00860358882267925,-0.00728126554900245,0.0046112257640978,0.0009505533680885,-0.0068654885205056,-0.000115593618495,-0.0249381234443899,-0.024454638024742,-0.021710927858784403,-0.01818699324591885,0.02449986375259805,0.0227011988961918,0.00375933064949285,81,0.0,0.223,0.886,0.935,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3810485436893204,1.0,1.0,0.0,0.04313725490196079,0.0,0.0,0.0,0.0,0.0,0.0
531,1009,LIA9-LIA8,Prefrontal,-0.0138497980685792,0.00411164494586315,0.01167172776676835,0.00780394185663065,-0.00716843530947975,0.00028160145305625,0.00227397454413155,-0.0043232977157276,-0.0080685127798839,-0.007064712554353951,0.009422020338684601,-0.00028669329387095,0.016785961725753848,82,0.0,0.046,0.001,0.545,0.0,0.649,0.0,1.0,0.552,0.502,1.0,0.0,0.0,0.09524705882352942,0.0018526315789473685,0.705294117647059,0.0,0.8653333333333333,0.0,1.0,0.7143529411764706,0.6356258992805754,1.0,0.0
532,1009,LIP10-LIP9,Rolandic,0.0222983470790786,0.0204746693879471,0.0235061486604741,0.022990120542419203,0.021773898529832747,0.034958760793401655,-0.05306056219382135,-0.056287049261927846,-0.04010806024821715,-0.04896864437898305,0.03807356326140515,0.03125256269640995,0.0432438458950153,83,0.0,0.248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4156952380952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533,1009,LIP11-LIP10,Rolandic,-0.02161811171968045,-0.00879526758324275,0.012208605559789299,0.0073450679272108,-0.008390970486758801,-0.00333914933426385,-0.02995598869984795,-0.02532753390840535,-0.01553015001818735,-0.014356156024984901,0.02997615885708405,0.03559633183941305,0.0242375658620105,84,0.0,0.0,1.0,1.0,0.0,0.0,0.52,0.117,0.996,1.0,0.182,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.7563636363636365,0.19066666666666668,1.0,1.0,0.28346902654867256,0.0
534,1009,LIP12-LIP11,Prefrontal,-0.035730281162619545,-0.02162543770007,0.0195644814915798,0.014646227751396401,-0.01357315781683125,0.0042702427312388,-0.0319643225451522,-0.033731499669039905,-0.02204711433734045,-0.0195738121558099,0.0482134986737848,0.05900040560006485,0.01527105690736905,85,0.39,1.0,0.525,0.34,0.85,0.04,0.018,0.0,0.231,0.377,0.0,0.0,0.572,1.0,0.7764705882352941,0.4749206349206349,1.0,0.06641509433962264,0.031366336633663366,0.0,0.33070967741935486,0.4894598540145985,0.0,0.0
535,1009,LIP13-LIP12,Prefrontal,0.0027821540601150503,-0.0075260394761662505,0.0051231075500111,0.0023834641893542,-0.009350126802260252,-0.01514015743042515,-0.02170813712383015,-0.0188271102123376,-0.0063496187471329,-0.013810802209728301,0.0384643178467928,0.0355310664209706,-0.0027277190924349997,86,1.0,0.0,1.0,0.981,0.0,0.0,1.0,0.996,1.0,0.981,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
536,1009,LIP14-LIP13,Prefrontal,0.0030451582600721,0.00427679262028675,-0.00401234729475325,0.0012863714058194,0.0024609439948844,-0.01063009629281535,-0.012248052427377299,-0.01226802551488405,-0.0082145841120905,-0.0134877245260359,0.00583083453380085,0.005608322049331449,0.0065644541703126,87,0.0,0.0,1.0,0.0,0.0,0.759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9579428571428571,0.0,0.0,0.0,0.0,0.0,0.0
537,1009,LIP15-LIP14,Prefrontal,0.006788774390013,0.0078937122389939,-0.022749843181632798,-0.01673927269428355,-0.00037985371298264995,-0.0078170320347251,0.0361744273654967,0.0379521138483382,0.02408731442904585,0.0308717390834782,-0.04092781524889135,-0.0487838808294209,-0.0251412858146057,88,0.215,0.172,0.0,0.0,1.0,0.98,0.0,0.0,0.039,0.0,0.0,0.0,0.32904347826086955,0.30272,0.0,0.0,1.0,1.0,0.0,0.0,0.06864,0.0,0.0,0.0
538,1009,LIP16-LIP15,Prefrontal,-0.00105477274501435,-0.0013353851736616,0.015818369916725,0.020386579389852652,0.00795428787973765,0.00072178033948485,-0.0382870821417717,-0.031763324634131895,-0.02236740805282965,-0.033265951818552256,0.0341927017501753,0.03815988168958105,0.0442388050302088,89,1.0,0.724,0.0,0.0,0.992,0.979,0.0,0.0,0.008,0.0,0.0,0.0,1.0,0.9653333333333333,0.0,0.0,1.0,1.0,0.0,0.0,0.015304347826086957,0.0,0.0,0.0
539,1009,LIP2-LIP1,SuperiorTemporal-Insula,-0.1031212261731473,-0.07902478768396601,-0.03143886043026205,-0.03290467956874869,-0.09388902590387666,-0.0801388693982191,0.00593422331805875,0.00348627050980325,0.005741965039012,0.00836427551428405,0.022518479481687,0.03373047285287565,-0.0255108102257296,90,0.0,0.871,0.0,0.0,0.0,0.271,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.4008067226890757,0.0,0.0,0.0,0.0,1.0,1.0
540,1009,LIP3-LIP2,SuperiorTemporal-Insula,-0.01217744160046175,-0.06367949742071954,-0.09503571633127911,-0.08627956606073056,-0.06535848765339794,-0.08544575408732065,0.048433933863052794,0.0397982909117265,0.0608494843526182,0.058154187352669945,-0.0542370851586958,-0.04362964000474235,-0.09324156359065011,91,1.0,0.161,0.0,0.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,1.0,0.288,0.0,0.0,0.0,0.0,0.0,0.034833333333333334,0.0,0.0,0.0,0.0
541,1009,LIP4-LIP3,SuperiorTemporal-Insula,0.02993881303719645,0.024457582537213148,0.019116494608320052,0.0101675897228143,0.05134849071115975,0.0380423784387805,0.09095396390157695,0.082478218892515,0.0079918946991245,0.014961494105839,-0.062448157265045545,-0.061673480715756845,0.023217721602835452,92,0.0,0.139,0.0,0.049,0.0,0.0,0.0,0.0,0.994,1.0,0.0,0.017,0.0,0.25751578947368425,0.0,0.08213333333333334,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.031829787234042554
542,1009,LIP5-LIP4,SuperiorTemporal-Insula,-0.015313857975436,-0.01864881053580965,-0.038208617470749245,-0.03359032396645175,-0.0338143167857662,-0.034084343885495,0.06322383786376196,0.059095709039313396,0.0370611786198162,0.0421777722524435,-0.068846122232566,-0.0579699848271975,-0.0547548809527809,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543,1009,LIP6-LIP5,SuperiorTemporal-Insula,0.048672763032341054,0.0266474404235904,0.0043305454425568,0.0055928526068564,0.0131827781799511,0.011331904021104601,0.0309263157749375,0.03118440498950475,0.0005687612504821,-0.00721745856279335,-0.04096811151718875,-0.0405973873595819,-0.009271909579505501,94,0.0,0.349,0.256,0.014,1.0,0.405,1.0,0.998,0.199,0.0,0.031,0.268,0.0,0.5341217391304348,0.3952280701754386,0.025402061855670104,1.0,0.5795121951219513,1.0,1.0,0.2968135593220339,0.0,0.051961904761904765,0.42114285714285715
544,1009,LIP7-LIP6,SuperiorTemporal-Insula,-0.0298056833120833,-0.019985484797677498,-0.00369177262236925,0.0009547904247664,-0.01327373982583475,-0.0031748729559795998,-0.049948743546499696,-0.039588421822147446,-0.01502117966733545,-0.0150805395008863,0.041921207552338954,0.049925738420118104,0.02206450375432055,95,0.0,0.043,0.614,0.813,1.0,0.959,0.992,1.0,0.149,0.741,0.977,0.782,0.0,0.09009523809523809,0.8857704918032787,0.9733877551020408,1.0,1.0,1.0,1.0,0.23003508771929823,0.9030620689655172,1.0,1.0
545,1009,LIP8-LIP7,Rolandic,0.0253186493605062,0.031364826650372254,0.04500562447724685,0.038292957678873155,0.048499249223938445,0.0492355889336942,0.00610589481004875,0.0021376185180189003,-0.013588226935233049,-0.0127388840862214,3.589987115869991e-05,-0.007499113007858001,0.039312924818067946,96,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
546,1009,LIP9-LIP8,Rolandic,-0.0194701243997209,0.005659362185497899,0.04291075392246565,0.039371020571363255,0.02212224165191885,0.027497703343632503,-0.037219407629711695,-0.033096581295452995,-0.03135362115134695,-0.018621068835371,0.032212537127015106,0.021868895659023252,0.0653617402498784,97,0.0,1.0,0.598,0.183,1.0,0.941,0.207,0.362,0.202,0.912,0.214,0.74,0.0,1.0,0.8770666666666666,0.2752820512820513,1.0,1.0,0.3282162162162162,0.5540173913043478,0.29875630252100843,1.0,0.33038596491228067,1.0
547,1009,RA4-RA1,MedialWall,0.04545637182622065,0.03046574119451855,0.007547038439564099,0.01157254802760765,0.05439925957635145,0.043836343397814906,-0.02816250892677675,-0.0241316747730679,-0.02171077819618205,-0.01507792830046845,0.01737090689556205,0.030005178432828503,0.019499931311989002,98,0.0,0.002,0.999,0.574,0.0,0.0,0.024,0.626,0.021,0.136,0.0,0.084,0.0,0.005587301587301587,1.0,0.7374014598540145,0.0,0.0,0.040615384615384616,0.9181333333333332,0.037714285714285714,0.1884724409448819,0.0,0.14353398058252428
548,1009,RA5-RA4,MedialWall,0.021679218368164048,0.007027772516443551,-0.015500916261163351,-0.01337577814012445,0.0029177243161328,0.00480373171259705,0.017107318440294852,-0.00038258002921285,0.0045925411117648,0.006415996290559349,0.00239264523938745,-0.003783394013343,0.0008011612161857999,99,0.0,0.0,1.0,0.997,0.0,0.0,0.0,0.98,0.984,1.0,0.0,0.806,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
549,1009,RA7-RA5,LateralTemporal,-0.0433484264692547,-0.04515058629609375,-0.0149420568534182,-0.0042143135062901,-0.037124940562165046,-0.05199039308646285,0.0184009125979318,0.0205127134260341,0.025986750458942,0.021727155092344748,-0.0177658016321093,-0.02082275046764,-0.009831918757106949,100,0.0,0.0,0.0,0.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14014814814814813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550,1009,RCA10-RCA9,Prefrontal,0.03681323004194925,0.013792972702875599,-0.01609977098722005,-0.0100576424412227,0.03405602316677045,0.0044145641623302,0.02107111851504275,0.02544106275857,-0.013416686359204,0.0005071381291421001,-0.02941189368810175,-0.028478450252552,-0.0151157569145211,101,0.0,0.001,1.0,0.993,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0028852459016393446,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
551,1009,RCA11-RCA10,Prefrontal,0.032867107131138745,0.00303535920565745,-0.0107577959254981,-0.0082631179940988,0.01355090607382995,0.0006023540163766501,0.01697620471191115,0.01646930951508945,-0.0062996888775829,-0.006407012993122,-0.018815485039860698,-0.01739394556703125,-0.01420193622430975,102,0.0,0.0,0.097,0.141,0.0,0.003,0.031,0.169,0.013,0.01,0.0,0.038,0.0,0.0,0.1538018018018018,0.21961061946902652,0.0,0.005557894736842105,0.05147169811320755,0.27040000000000003,0.024084210526315788,0.016296296296296295,0.0,0.06894845360824742
552,1009,RCA12-RCA11,Prefrontal,-0.009151466630805849,-0.029426881636301,-0.0091607162909236,-0.010372999803679901,-0.008320086264018,-0.01888917383826775,-0.01695152922150185,-0.025144154295064648,-0.00068450376944155,-0.0114025104964016,0.008040735830486801,0.01773572443771585,-0.019001853664296547,103,1.0,0.988,0.0,0.0,1.0,0.112,0.753,0.141,0.991,0.899,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.17920000000000003,1.0,0.22766972477064218,1.0,1.0,1.0,1.0
553,1009,RCA13-RCA12,Prefrontal,-0.015592006684596049,-0.032469587147133896,-0.01351501155446865,-0.01383414250146275,-0.016488646973269752,-0.0221756253081,-0.01153875659480345,-0.005106851761096201,-0.0033516737736177,-0.0014831933253109,-0.00463077654861215,0.0066052726088436,-0.0088251616040258,104,1.0,0.621,1.0,0.314,1.0,0.981,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.8605984251968504,1.0,0.44211199999999995,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
