Block #, Trial #, Condition, Standard #, Note,SOA, SOA Jitter, Rating, RT
3,39,1,2,b4,953.0,1074.6513157601412,4,1.1557259000001068
3,40,2,3,c4,571.0,768.7516226661813,4,1.480592999999999
3,41,3,4,b4,976.0,979.8328028926203,4,2.3635426999999254
3,42,1,2,g4,573.0,560.1193700493818,2,2.439149499999985
3,43,2,3,b4,953.0,1042.5145920672662,4,1.0177100000000792
3,44,1,2,e4,470.0,291.997234711254,1,3.150991900000008
3,45,2,3,f4,374.0,282.687003124345,1,2.038214799999878
3,46,1,2,g4,478.0,300.1818365061292,1,1.524763699999994
3,47,3,4,d4,374.0,494.3610459166613,4,0.867405700000063
3,48,3,4,d4,566.0,511.4770609082346,3,7.060875899999928
3,49,3,4,c4,917.0,1044.3613406629024,4,1.4396570999999767
3,50,2,3,a4,675.0,663.7774427964455,3,6.756606599999941
3,51,2,3,d4,917.0,608.6482717579901,1,1.5247264000001906
3,52,1,2,a4,917.0,970.8324362158291,3,8.458673800000042
3,53,1,2,e4,976.0,701.083044787435,1,1.1586535999999796
3,54,1,2,e4,965.0,891.5219406897791,1,2.053638200000023
3,55,1,2,g4,827.0,1103.8644265771793,4,1.0214078999999856
3,56,1,2,f4,487.0,378.8751224125517,1,2.038613499999883
3,57,2,3,c4,827.0,1153.1450795642584,4,2.2035809999999856
3,58,2,3,f4,341.0,253.24120645698673,1,1.6916183999999248
3,59,3,4,b4,668.0,828.336859028684,4,0.8172448000000259
3,60,1,2,e4,566.0,783.7874476537575,4,0.7243991000000278
4,1,1,2,b4,783.0,667.4108468003083,2,4.384788099999923
4,2,1,2,d4,493.0,338.4235047553673,1,1.1516778000000158
4,3,3,4,c4,558.0,598.7168118328051,3,9.687328100000059
4,4,1,2,e4,694.0,537.2383778717863,1,1.47467000000006
4,5,2,3,g4,931.0,814.3801732979274,1,0.9599362999999812
4,6,1,2,c4,884.0,1221.9191729520269,4,1.4845964000001004
4,7,1,2,e4,422.0,388.1321259701938,2,4.873966799999835
4,8,3,4,d4,422.0,565.8244772950387,4,1.6876385000000482
4,9,2,3,g4,558.0,726.9213334385538,4,1.238168000000087
4,10,1,2,e4,558.0,684.4150114655017,2,8.295045999999957
4,11,2,3,f4,382.0,445.029039841256,4,3.223547499999995
4,12,3,4,f4,931.0,1115.686110961499,4,0.7445353999999043
4,13,3,4,c4,382.0,448.08551890699266,3,6.291767700000037
4,14,3,4,g4,886.0,813.7585713295177,1,1.188582199999928
4,15,2,3,g4,493.0,551.1643795092921,2,4.9089162999998734
4,16,3,4,f4,884.0,965.8794790855986,2,9.575190099999872
4,17,2,3,b4,820.0,818.8668515175195,2,9.811832999999979
4,18,2,3,e4,886.0,1189.1730552729798,4,1.2296856999998909
4,19,1,2,c4,646.0,793.066051658356,4,1.8514333000000534
4,20,2,3,e4,884.0,824.1901063478922,3,6.1223039999999855
4,21,2,3,f4,719.0,660.5282501620168,1,1.6434934999999768
4,22,2,3,a4,961.0,824.004122468908,1,1.4881659999998647
4,23,1,2,c4,931.0,685.6076863165193,1,1.291412199999968
4,24,3,4,f4,602.0,795.2564397680809,4,10.758057400000098
4,25,3,4,a4,388.0,387.76792366041263,2,7.0300953999999365
4,26,2,3,a4,646.0,542.1132176083253,1,1.463575199999923
4,27,3,4,e4,820.0,642.4638291467031,1,1.0746644000000742
4,28,2,3,b4,422.0,310.3697395454094,1,1.6073933000000125
4,29,3,4,b4,948.0,1242.061788947361,4,1.1317254000000503
4,30,2,3,b4,623.0,456.18239712942454,1,1.2517387000000326
4,31,2,3,g4,598.0,544.9891353323045,3,8.475582399999894
4,32,1,2,a4,598.0,507.5737630569108,2,3.7336413999998967
4,33,1,2,f4,623.0,465.1548347970662,1,1.023384599999872
4,34,1,2,a4,886.0,547.0751690640493,1,1.006640900000093
4,35,3,4,d4,719.0,982.2932167699693,4,0.6512589999999818
4,36,3,4,a4,598.0,385.7505058494029,1,1.688569599999937
4,37,1,2,b4,948.0,938.0450348957954,4,2.441263399999798
4,38,2,3,g4,693.0,424.6155925329677,1,0.9986172999999781
4,39,2,3,d4,694.0,626.4636959997847,1,9.324431100000083
4,40,1,2,g4,602.0,704.9020095709809,4,3.0777548000000934
4,41,3,4,c4,931.0,807.9938604328943,1,0.9367446999999629
4,42,3,4,e4,694.0,560.2466295000254,1,3.031291599999804
4,43,1,2,d4,961.0,643.8924850914283,1,1.1927205000001777
4,44,3,4,d4,646.0,763.1298349921433,4,1.1836683999999877
4,45,1,2,e4,388.0,438.3899600109109,1,2.80250460000002
4,46,3,4,b4,693.0,527.9807773118811,1,1.0654822999999851
4,47,1,2,c4,719.0,736.8451174139186,2,5.626457200000232
4,48,1,2,a4,820.0,703.7207967495842,4,12.376202400000238
4,49,2,3,c4,948.0,1059.3095129199846,4,1.724271300000055
4,50,1,2,f4,693.0,546.9012333357819,1,1.808389199999965
4,51,3,4,d4,783.0,919.779764429087,4,1.6493452999998226
4,52,2,3,a4,783.0,775.81885778223,3,7.010837400000128
4,53,3,4,e4,623.0,770.2486207018283,4,1.5392794999997932
4,54,3,4,c4,493.0,634.2686775526704,4,9.200228700000025
4,55,2,3,f4,931.0,1092.5944551254024,4,1.194260100000065
4,56,3,4,b4,961.0,977.7105878365252,3,2.8457408999997824
4,57,1,2,g4,382.0,449.7173000339029,4,2.40981469999997
4,58,2,3,g4,602.0,780.1388112746143,4,0.8964089999999487
4,59,2,3,d4,388.0,366.8060790092651,3,6.372253300000011
4,60,1,2,d4,931.0,651.3027523882755,1,1.5628569000000425
